Tên,Nội dung,Quận/huyện,Tỉnh/thành phố,Nguồn,Hình ảnh,Bổ sung
Ths.Bs Hải Lê,"<div class=""row""> <div class=""col-sm-12 col-xs-12 col-md-4 col-lg-4 padding-5""> <div class=""panel-group box-doctor-item"" id=""accordion""> <div class=""panels panel-default""> <div class=""panel-headings""> <h4 class=""panel-title""> <a class=""accordion-toggle"" data-toggle=""collapse"" data-parent=""#accordion"" href=""#collapseOne""> Giới thiệu </a> </h4> </div> <div id=""collapseOne"" class=""panel-collapse collapse in""> <div class=""panel-body""> <p>-Ths.Bs Hải Lê là Chủ tịch - Tổng Giám đốc Công ty TNHH Y tế Hải Lê, Giám đốc Y khoa tại Viện thẩm mỹ Y khoa Dr. Hải Lê.</p> <p>- Ths. Bs Hải Lê có tay nghề chuyên môn cao hơn 20 năm kinh nghiệm thực tế trong ngành thẩm mỹ, đã thực hiện nhiều ca phẫu thuật khó.</p> </div> </div> </div> </div> <div class=""panel-group box-doctor-item"" id=""accordion""> <div class=""panels panel-default""> <div class=""panel-headings""> <h4 class=""panel-title""> <a class=""accordion-toggle"" data-toggle=""collapse"" data-parent=""#accordion"" href=""#collapseFive""> Kinh nghiệm và công tác </a> </h4> </div> <div id=""collapseFive"" class=""panel-collapse collapse in""> <div class=""panel-body""> <p>- Ths.Bs Hải Lê có trình độ chuyên sâu và hơn 20 năm kinh nghiệm thực tế trong ngành thẩm mỹ</p> <p>- Tốt nghiệp Đại học Y khoa Huế. </p> <p>- Ông từng công tác tại nhiều bệnh viện lớn ở Việt Nam như: Bệnh viện Trung ương Huế, bệnh viện Trung ương Quân đội 108, bệnh viện Việt Đức, bệnh viện Việt Nam - Cuba... </p> <p>- Năm 2013, ông học Phẫu thuật tạo hình thẩm mỹ tại Grand Plastic Surgery - Seoul, Hàn Quốc. </p> <p>- Ngoài ra, Ths.Bs Hải Lê còn tu nghiệp chuyên ngành thẩm mỹ tại nhiều quốc gia như: Mỹ, Thái Lan, Singapore... </p> <p>- Ths.Bs Hải Lê là người nghiên cứu, tiếp nhận chuyển giao và đưa vào ứng dụng thành công nhiều công nghệ thẩm mỹ hàng đầu thế giới được FDA Hoa kỳ (Food and Drug Administration), CE Châu Âu (Conformité Européene) chứng nhận.</p> </div> </div> </div> </div> <div class=""panel-group box-doctor-item"" id=""accordion""> <div class=""panels panel-default""> <div class=""panel-headings""> <h4 class=""panel-title""> <a class=""accordion-toggle"" data-toggle=""collapse"" data-parent=""#accordion"" href=""#collapseFour""> Thành viên của các tổ chức </a> </h4> </div> <div id=""collapseFour"" class=""panel-collapse collapse in""> <div class=""panel-body""> <p>- Câu lạc bộ bác sĩ phẫu thuật tạo hình thẩm mỹ.</p> <p>- Hiệp hội phẫu thuật tạo hình thẩm mỹ Hà Nội.</p> <p>- Hội phẫu thuật tạo hình thẩm mỹ Châu Á Thái Bình Dương.</p> </div> </div> </div> </div> </div> <div class=""col-sm-12 col-xs-12 col-md-4 col-lg-4 padding-5""> <div class=""panel-group box-doctor-item "" id=""accordion""> <div class=""panels panel-default""> <div class=""panel-headings""> <h4 class=""panel-title""> <a class=""accordion-toggle"" data-toggle=""collapse"" data-parent=""#accordion"" href=""#collapseSeven""> Giải thưởng và ghi nhận </a> </h4> </div> <div id=""collapseSeven"" class=""panel-collapse collapse in""> <div class=""panel-body""> <p>- Năm 2014 nhận giải thưởng ""Viện thẩm mỹ được yêu thích nhất"" tại lễ trao giải Tin &amp; Dùng Việt Nam </p> <p>- Năm 2018, giải thưởng ""Nghệ nhân bàn tay vàng"" do Cục sở hữu trí tuệ kết hợp với Trung tâm Hợp tác Lãnh đạo Doanh nghiệp (SMU- Hàn Quốc) trao tặng.</p> <p>- Top thương hiệu tại Việt Nam.</p> <p>- Liên tiếp dành giải thưởng Tin &amp; Dùng</p> <p>- Giải thưởng Dịch vụ Cắt mí đẹp nhất (do tạp chí Tư vấn Tiêu &amp; Dùng tổ chức).</p> <p>- Giải thưởng dịch vụ tạo hình thẩm mỹ mũi đẹp và an toàn 2018.</p> <p>- Top thương hiệu thẩm mỹ uy tín ""Tự hào thương hiệu - Rạng ngời Việt Nam"" </p> </div> </div> </div> </div> <div class=""panel-group box-doctor-item"" id=""accordion""> <div class=""panels panel-default""> <div class=""panel-headings""> <h4 class=""panel-title""> <a class=""accordion-toggle"" data-toggle=""collapse"" data-parent=""#accordion"" href=""#collapseEight""> Bài viết từ bác sĩ </a> </h4> </div> <div id=""collapseEight"" class=""panel-collapse collapse in""> <div class=""panel-body""> <div class=""list-item-news newspaper""> <div class=""bor-image""> <a href=""https://www.drhaile.vn/bac-si-hai-le-sua-mui-noi-tieng.html"" title=""""> <img data-src=""/uploads/images/Vy-Anh/cover-web-7-(1).jpg"" alt="""" src=""/uploads/images/Vy-Anh/cover-web-7-(1).jpg""> </a> </div> <h4 class=""news-item"" style=""margin-bottom:0px""> <a rel=""nofollow"" href=""https://www.drhaile.vn/bac-si-hai-le-sua-mui-noi-tieng.html"" title="" Bác sĩ Hải Lê sửa mũi nổi tiếng""> <b> Bác sĩ Hải Lê sửa mũi nổi tiếng</b> </a> </h4> <p>Nhắc đến phẫu thuật thẩm mỹ nói chung và thẩm mỹ sửa mũi nói riêng...</p> <div class=""clear""></div> </div> <div class=""list-item-news newspaper""> <div class=""bor-image""> <a href=""https://www.drhaile.vn/bac-si-hai-le-cat-mi-cat-mot-lan-dep-tron-doi.html"" title=""""> <img data-src=""/uploads/images/Vy-Anh/1b57067a857d4923106c.jpg"" alt="""" src=""/uploads/images/Vy-Anh/1b57067a857d4923106c.jpg""> </a> </div> <h4 class=""news-item"" style=""margin-bottom:0px""> <a href=""https://www.drhaile.vn/bac-si-hai-le-cat-mi-cat-mot-lan-dep-tron-doi.html"" title="" Bác sĩ Hải Lê sửa mũi nổi tiếng""> <b> Bác sĩ Hải Lê cắt mí - Cắt một lần đẹp trọn đời</b> </a> </h4> <p>Bắt đầu khởi nghiệp với Viện Thẩm mỹ Y Khoa Dr.Hải Lê từ khi mà ngành thẩm mỹ...</p> <div class=""clear""></div> </div> <div class=""list-item-news newspaper""> <div class=""bor-image""> <a href=""https://www.drhaile.vn/phong-van-doc-quyen-ths-bac-si-hai-le-nguoi-so-huu-doi-ban-tay-vang-cung-tam-long-nhan-ai.html"" title=""""> <img data-src=""/uploads/images/tuyen/Anh-Bia/123.jpg"" alt="""" src=""/uploads/images/tuyen/Anh-Bia/123.jpg""> </a> </div> <h4 class=""news-item"" style=""margin-bottom:0px""> <a href=""https://www.drhaile.vn/phong-van-doc-quyen-ths-bac-si-hai-le-nguoi-so-huu-doi-ban-tay-vang-cung-tam-long-nhan-ai.html"" title="" Bác sĩ Hải Lê sửa mũi nổi tiếng""> <b> Phỏng vấn độc quyền Ths,Bác sĩ Hải Lê – Người sở hữu “Đôi bàn tay vàng cùng tấm lòng nhân ái”</b> </a> </h4> <p>Là một Bác sĩ Thẩm mỹ cũng là người nắm giữ vị trí lãnh đạo của một chuối hệ thống làm đẹp thẩm mỹ lớn tại Việt Nam...</p> <div class=""clear""></div> </div> </div> </div> </div> </div> </div> <div class=""col-sm-12 col-xs-12 col-md-4 col-lg-4 padding-5""> <div class=""panel-group box-doctor-item"" id=""accordion""> <div class=""panels panel-default""> <div class=""panel-headings""> <h4 class=""panel-title""> <a class=""accordion-toggle"" data-toggle=""collapse"" data-parent=""#accordion"" href=""#collapseSix""> Video bác sĩ </a> </h4> </div> <div id=""collapseSix"" class=""panel-collapse collapse in""> <div class=""panel-body""> <div class=""row""> <div class=""col-md-4 col-sm-4 col-xs-4"" style=""padding-right:4px""> <a target=""_blank"" href=""https://www.tiktok.com/@dr.haile/video/7382410119889308948""><img data-src=""/assets/images/bacsi/1.webp"" alt="""" src=""/assets/images/bacsi/1.webp""></a> <div class=""news-item""><b>Tần suất làm việc 1 ngày của BS Hải Lê</b></div> </div> <div class=""col-md-4 col-sm-4 col-xs-4"" style=""padding-right:4px""> <a target=""_blank"" href=""https://www.tiktok.com/@bacsi.haile/video/7376498718343843079""><img data-src=""/assets/images/bacsi/2.webp"" alt="""" src=""/assets/images/bacsi/2.webp""></a> <div class=""news-item""><b>Bạn biết thẩm mỹ tự nhiên là thế nào chưa?</b></div> </div> <div class=""col-md-4 col-sm-4 col-xs-4"" style=""padding-right:4px""> <a target=""_blank"" href=""https://www.tiktok.com/@bacsi.haile/video/7382159923259428117""> <img data-src=""/assets/images/bacsi/3.webp"" alt="""" src=""/assets/images/bacsi/3.webp""></a> <div class=""news-item""><b>Sống 1 đời vô thường.</b></div> </div> </div> <div align=""center""> <a rel=""nofollow"" href=""https://www.tiktok.com/@bacsi.haile"" target=""_blank"" title=""Tiktok bs hải lê"" class=""readmore""> Xem thêm </a> </div> </div> </div> </div> </div> <div class=""panel-group box-doctor-item"" id=""accordion""> <div class=""panels panel-default""> <div class=""panel-headings""> <h4 class=""panel-title""> <a class=""accordion-toggle"" data-toggle=""collapse"" data-parent=""#accordion"" href=""#collapseTwo""> Báo chí và truyền thông </a> </h4> </div> <div id=""collapseTwo"" class=""panel-collapse collapse in""> <div class=""panel-body""> <div class=""list-item-news newspaper""> <div class=""bor-image""> <a rel=""nofollow"" href=""https://tienphong.vn/drhai-le-tang-15-nha-tinh-thuong-nhan-ky-niem-15-nam-thanh-lap-post1532966.tpo"" title=""""> <img data-src=""/uploads/images/tuyen/157x115-3.jpg"" alt="""" src=""/uploads/images/tuyen/157x115-3.jpg""> </a> </div> <h4 class=""news-item""> <a rel=""nofollow"" href=""https://tienphong.vn/drhai-le-tang-15-nha-tinh-thuong-nhan-ky-niem-15-nam-thanh-lap-post1532966.tpo"" title=""""> <b>Dr.Hải Lê tặng 15 nhà tình thương nhân kỷ niệm 15 năm thành lập</b> </a> <a rel=""nofollow"" href=""https://tienphong.vn/drhai-le-tang-15-nha-tinh-thuong-nhan-ky-niem-15-nam-thanh-lap-post1532966.tpo"" title="""" class=""readmore""> Xem thêm </a> </h4> <div class=""clear""></div> </div> <div class=""list-item-news newspaper""> <div class=""bor-image""> <a rel=""nofollow"" href=""https://congthuong.vn/dr-hai-le-nguoi-so-huu-doi-ban-tay-vang-cung-tam-long-nhan-ai-255178.html"" title=""""> <img data-src=""/uploads/images/tuyen/157x115-5.jpg"" alt="""" src=""/uploads/images/tuyen/157x115-5.jpg""> </a> </div> <h4 class=""news-item""> <a rel=""nofollow"" href=""https://congthuong.vn/dr-hai-le-nguoi-so-huu-doi-ban-tay-vang-cung-tam-long-nhan-ai-255178.html"" title=""""> <b>Dr Hải Lê – Người sở hữu “Đôi bàn tay vàng cùng tấm lòng nhân ái”</b> </a> <a rel=""nofollow"" href=""https://congthuong.vn/dr-hai-le-nguoi-so-huu-doi-ban-tay-vang-cung-tam-long-nhan-ai-255178.html"" title="""" class=""readmore""> Xem thêm </a> </h4> <div class=""clear""></div> </div> <div class=""list-item-news newspaper""> <div class=""bor-image""> <a rel=""nofollow"" href=""https://tienphong.vn/15-nha-tinh-thuong-duoc-drhai-le-cung-diva-my-linh-trao-tan-tay-cac-ho-dan-co-hoan-canh-kho-khan-post1536438.tpo"" title=""""> <img data-src=""/uploads/images/tuyen/157x115-6.jpg"" alt="""" src=""/uploads/images/tuyen/157x115-6.jpg""> </a> </div> <h4 class=""news-item""> <a rel=""nofollow"" href=""https://tienphong.vn/15-nha-tinh-thuong-duoc-drhai-le-cung-diva-my-linh-trao-tan-tay-cac-ho-dan-co-hoan-canh-kho-khan-post1536438.tpo"" title=""""> <b>15 nhà tình thương được Dr.Hải Lê cùng Diva Mỹ Linh trao tận tay các hộ dân có hoàn cảnh khó khăn </b> </a> <a rel=""nofollow"" href=""https://tienphong.vn/15-nha-tinh-thuong-duoc-drhai-le-cung-diva-my-linh-trao-tan-tay-cac-ho-dan-co-hoan-canh-kho-khan-post1536438.tpo"" title="""" class=""readmore""> Xem thêm </a> </h4> <div class=""clear""></div> </div> </div> </div> </div> </div> </div> </div>","Cầu Giấy
Hai Bà Trưng",Hà Nội,https://www.drhaile.vn/thac-si-bac-si-hai-le.html,https://www.drhaile.vn/uploads/images/cuongpv/webp/anh_bacsi(2).webp,Cơ sở y tế: Thẩm mỹ viện Dr.Hải Lê
